Jahr,Delikt,Geschlecht,Beziehungsart,Fälle,Straftaten_Total,davon_versucht,davon_mehrfach,Anzahl_beschuldigter_Personen_Total,<10 Jahre,10 - 19 Jahre,20 - 29 Jahre,30 - 39 Jahre,40 - 49 Jahre,50 - 59 Jahre,60 - 69 Jahre,70 Jahre und +
2017,Total Häusliche Gewalt,männlich,   Eltern-Kind-Beziehung,,,,,1031,0,126.0,138.0,232.0,304,183,28,19
2017,Total Häusliche Gewalt,männlich,   andere Verwandtschaftsbeziehung,,,,,668,0,112.0,149.0,147.0,99,87,55,15
2017,Total Häusliche Gewalt,weiblich,Alle,,,,,2263,0,99.0,527.0,763.0,559,229,63,21
2017,Total Häusliche Gewalt,weiblich,   Partnerschaft,,,,,1070,0,14.0,295.0,379.0,249,104,19,10
2017,Total Häusliche Gewalt,weiblich,   ehemalige Partnerschaft,,,,,539,0,22.0,138.0,198.0,129,42,6,3
2017,Total Häusliche Gewalt,weiblich,   Eltern-Kind-Beziehung,,,,,456,0,49.0,49.0,162.0,136,47,11,1
2017,Total Häusliche Gewalt,weiblich,   andere Verwandtschaftsbeziehung,,,,,295,0,17.0,65.0,57.0,68,52,29,7
2017,Tötungsdelikte vollendet (Art. 111-113/116),Total,Alle,19.0,21.0,0.0,0.0,20,0,0.0,2.0,4.0,1,8,1,4
2017,Tötungsdelikte vollendet (Art. 111-113/116),männlich,Alle,,,,,18,0,0.0,2.0,3.0,1,7,1,4
2017,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   Partnerschaft,,,,,9,0,0.0,0.0,0.0,1,4,1,3
2017,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   ehemalige Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   Eltern-Kind-Beziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   andere Verwandtschaftsbeziehung,,,,,5,0,0.0,1.0,1.0,0,2,0,1
2017,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Tötungsdelikte versucht (Art. 111-113/116),Total,Alle,47.0,53.0,53.0,0.0,49,0,0.0,8.0,17.0,13,7,3,1
2017,Tötungsdelikte versucht (Art. 111-113/116),männlich,Alle,,,,,34,0,0.0,6.0,8.0,11,6,2,1
2017,Tötungsdelikte versucht (Art. 111-113/116),männlich,   Partnerschaft,,,,,21,0,0.0,3.0,5.0,6,4,2,1
2017,Tötungsdelikte versucht (Art. 111-113/116),männlich,   ehemalige Partnerschaft,,,,,7,0,0.0,1.0,1.0,3,2,0,0
2017,Tötungsdelikte versucht (Art. 111-113/116),männlich,   Eltern-Kind-Beziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Tötungsdelikte versucht (Art. 111-113/116),männlich,   andere Verwandtschaftsbeziehung,,,,,5,0,0.0,2.0,2.0,1,0,0,0
2017,Tötungsdelikte versucht (Art. 111-113/116),weiblich,Alle,,,,,15,0,0.0,2.0,9.0,2,1,1,0
2017,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   Partnerschaft,,,,,8,0,0.0,1.0,5.0,1,1,0,0
2017,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   Eltern-Kind-Beziehung,,,,,6,0,0.0,1.0,4.0,0,0,1,0
2017,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   andere Verwandtschaftsbeziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),Total,Alle,2.0,2.0,2.0,0.0,2,X,0.0,0.0,0.0,X,X,X,X
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),Total,Alle,1.0,1.0,1.0,0.0,1,X,0.0,0.0,0.0,X,X,X,X
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Schwere Körperverletzung (Art. 122),Total,Alle,75.0,84.0,30.0,5.0,79,0,6.0,20.0,22.0,20,9,2,0
2017,Schwere Körperverletzung (Art. 122),männlich,Alle,,,,,58,0,5.0,13.0,15.0,16,7,2,0
2017,Schwere Körperverletzung (Art. 122),männlich,   Partnerschaft,,,,,35,0,1.0,8.0,10.0,13,2,1,0
2017,Schwere Körperverletzung (Art. 122),männlich,   ehemalige Partnerschaft,,,,,15,0,1.0,4.0,3.0,4,3,0,0
2017,Schwere Körperverletzung (Art. 122),männlich,   Eltern-Kind-Beziehung,,,,,9,0,1.0,2.0,2.0,1,2,1,0
2017,Schwere Körperverletzung (Art. 122),männlich,   andere Verwandtschaftsbeziehung,,,,,4,0,2.0,1.0,0.0,1,0,0,0
2017,Schwere Körperverletzung (Art. 122),weiblich,Alle,,,,,21,0,1.0,7.0,7.0,4,2,0,0
2017,Schwere Körperverletzung (Art. 122),weiblich,   Partnerschaft,,,,,11,0,0.0,3.0,4.0,3,1,0,0
2017,Schwere Körperverletzung (Art. 122),weiblich,   ehemalige Partnerschaft,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Schwere Körperverletzung (Art. 122),weiblich,   Eltern-Kind-Beziehung,,,,,6,0,1.0,2.0,2.0,1,0,0,0
2017,Schwere Körperverletzung (Art. 122),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Einfache Körperverletzung (Art. 123),Total,Alle,1752.0,2057.0,39.0,194.0,1916,0,78.0,459.0,625.0,451,215,65,23
2017,Einfache Körperverletzung (Art. 123),männlich,Alle,,,,,1486,0,52.0,354.0,485.0,351,172,55,17
2017,Einfache Körperverletzung (Art. 123),männlich,   Partnerschaft,,,,,934,0,10.0,214.0,323.0,220,113,43,11
2017,Einfache Körperverletzung (Art. 123),männlich,   ehemalige Partnerschaft,,,,,309,0,14.0,92.0,101.0,71,26,3,2
2017,Einfache Körperverletzung (Art. 123),männlich,   Eltern-Kind-Beziehung,,,,,194,0,16.0,20.0,57.0,61,35,4,1
2017,Einfache Körperverletzung (Art. 123),männlich,   andere Verwandtschaftsbeziehung,,,,,104,0,13.0,32.0,26.0,13,12,5,3
2017,Einfache Körperverletzung (Art. 123),weiblich,Alle,,,,,430,0,26.0,105.0,140.0,100,43,10,6
2017,Einfache Körperverletzung (Art. 123),weiblich,   Partnerschaft,,,,,223,0,5.0,65.0,66.0,51,25,6,5
2017,Einfache Körperverletzung (Art. 123),weiblich,   ehemalige Partnerschaft,,,,,64,0,6.0,20.0,23.0,11,4,0,0
2017,Einfache Körperverletzung (Art. 123),weiblich,   Eltern-Kind-Beziehung,,,,,112,0,10.0,14.0,43.0,33,9,2,1
2017,Einfache Körperverletzung (Art. 123),weiblich,   andere Verwandtschaftsbeziehung,,,,,41,0,5.0,8.0,10.0,9,7,2,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),Total,Alle,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),männlich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,Alle,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Tätlichkeiten (Art. 126),Total,Alle,4339.0,5369.0,4.0,1812.0,4777,0,210.0,1045.0,1576.0,1173,558,158,55
2017,Tätlichkeiten (Art. 126),männlich,Alle,,,,,3472,0,159.0,712.0,1119.0,844,452,138,46
2017,Tätlichkeiten (Art. 126),männlich,   Partnerschaft,,,,,2277,0,21.0,446.0,804.0,562,311,96,37
2017,Tätlichkeiten (Art. 126),männlich,   ehemalige Partnerschaft,,,,,710,0,34.0,174.0,246.0,165,72,17,2
2017,Tätlichkeiten (Art. 126),männlich,   Eltern-Kind-Beziehung,,,,,499,0,78.0,76.0,96.0,152,78,13,6
2017,Tätlichkeiten (Art. 126),männlich,   andere Verwandtschaftsbeziehung,,,,,210,0,39.0,53.0,48.0,28,24,14,2
2017,Tätlichkeiten (Art. 126),weiblich,Alle,,,,,1305,0,51.0,333.0,457.0,329,106,20,9
2017,Tätlichkeiten (Art. 126),weiblich,   Partnerschaft,,,,,715,0,8.0,207.0,269.0,163,56,7,5
2017,Tätlichkeiten (Art. 126),weiblich,   ehemalige Partnerschaft,,,,,237,0,8.0,77.0,80.0,58,13,0,1
2017,Tätlichkeiten (Art. 126),weiblich,   Eltern-Kind-Beziehung,,,,,279,0,29.0,25.0,101.0,94,27,3,0
2017,Tätlichkeiten (Art. 126),weiblich,   andere Verwandtschaftsbeziehung,,,,,113,0,8.0,32.0,20.0,24,15,11,3
2017,Aussetzung (Art. 127),Total,Alle,6.0,11.0,0.0,0.0,6,0,0.0,1.0,2.0,2,1,0,0
2017,Aussetzung (Art. 127),männlich,Alle,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Aussetzung (Art. 127),männlich,   Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Aussetzung (Art. 127),männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Aussetzung (Art. 127),männlich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Aussetzung (Art. 127),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Aussetzung (Art. 127),weiblich,Alle,,,,,5,0,0.0,1.0,1.0,2,1,0,0
2017,Aussetzung (Art. 127),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Aussetzung (Art. 127),weiblich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Aussetzung (Art. 127),weiblich,   Eltern-Kind-Beziehung,,,,,4,0,0.0,1.0,1.0,1,1,0,0
2017,Aussetzung (Art. 127),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Gefährdung Leben (Art. 129),Total,Alle,120.0,121.0,11.0,7.0,118,0,1.0,34.0,44.0,24,11,4,0
2017,Gefährdung Leben (Art. 129),männlich,Alle,,,,,107,0,1.0,31.0,43.0,20,9,3,0
2017,Gefährdung Leben (Art. 129),männlich,   Partnerschaft,,,,,64,0,0.0,17.0,31.0,10,5,1,0
2017,Gefährdung Leben (Art. 129),männlich,   ehemalige Partnerschaft,,,,,27,0,0.0,11.0,8.0,6,2,0,0
2017,Gefährdung Leben (Art. 129),männlich,   Eltern-Kind-Beziehung,,,,,12,0,1.0,1.0,3.0,3,2,2,0
2017,Gefährdung Leben (Art. 129),männlich,   andere Verwandtschaftsbeziehung,,,,,7,0,0.0,2.0,3.0,1,1,0,0
2017,Gefährdung Leben (Art. 129),weiblich,Alle,,,,,11,0,0.0,3.0,1.0,4,2,1,0
2017,Gefährdung Leben (Art. 129),weiblich,   Partnerschaft,,,,,5,0,0.0,2.0,1.0,1,1,0,0
2017,Gefährdung Leben (Art. 129),weiblich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Gefährdung Leben (Art. 129),weiblich,   Eltern-Kind-Beziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Gefährdung Leben (Art. 129),weiblich,   andere Verwandtschaftsbeziehung,,,,,3,X,0.0,0.0,0.0,X,X,X,X
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),Total,Alle,10.0,10.0,0.0,0.0,9,0,1.0,3.0,2.0,2,1,0,0
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,Alle,,,,,7,0,0.0,2.0,2.0,2,1,0,0
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   Partnerschaft,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   ehemalige Partnerschaft,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   Eltern-Kind-Beziehung,,,,,4,0,0.0,1.0,1.0,1,1,0,0
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Eltern-Kind-Beziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,0.0,0.0,0.0,X,X,X,X
2017,Üble Nachrede (Art. 173),Total,Alle,222.0,245.0,0.0,19.0,240,0,7.0,45.0,63.0,62,45,12,6
2017,Üble Nachrede (Art. 173),männlich,Alle,,,,,136,0,6.0,24.0,32.0,39,29,3,3
2017,Üble Nachrede (Art. 173),männlich,   Partnerschaft,,,,,19,0,1.0,2.0,6.0,2,8,0,0
2017,Üble Nachrede (Art. 173),männlich,   ehemalige Partnerschaft,,,,,92,0,5.0,17.0,20.0,35,13,1,1
2017,Üble Nachrede (Art. 173),männlich,   Eltern-Kind-Beziehung,,,,,7,0,0.0,2.0,0.0,2,3,0,0
2017,Üble Nachrede (Art. 173),männlich,   andere Verwandtschaftsbeziehung,,,,,22,0,0.0,4.0,6.0,1,7,2,2
2017,Üble Nachrede (Art. 173),weiblich,Alle,,,,,104,0,1.0,21.0,31.0,23,16,9,3
2017,Üble Nachrede (Art. 173),weiblich,   Partnerschaft,,,,,13,0,0.0,3.0,5.0,4,1,0,0
2017,Üble Nachrede (Art. 173),weiblich,   ehemalige Partnerschaft,,,,,53,0,0.0,15.0,21.0,10,5,1,1
2017,Üble Nachrede (Art. 173),weiblich,   Eltern-Kind-Beziehung,,,,,5,0,1.0,0.0,1.0,0,1,2,0
2017,Üble Nachrede (Art. 173),weiblich,   andere Verwandtschaftsbeziehung,,,,,40,0,0.0,4.0,8.0,10,9,7,2
2017,Verleumdung (Art. 174),Total,Alle,193.0,198.0,0.0,15.0,203,0,3.0,38.0,56.0,55,30,19,1
2017,Verleumdung (Art. 174),männlich,Alle,,,,,109,0,3.0,20.0,22.0,30,21,11,1
2017,Verleumdung (Art. 174),männlich,   Partnerschaft,,,,,14,0,2.0,1.0,5.0,2,3,1,0
2017,Verleumdung (Art. 174),männlich,   ehemalige Partnerschaft,,,,,74,0,2.0,15.0,15.0,22,11,8,0
2017,Verleumdung (Art. 174),männlich,   Eltern-Kind-Beziehung,,,,,4,0,0.0,2.0,0.0,1,1,0,0
2017,Verleumdung (Art. 174),männlich,   andere Verwandtschaftsbeziehung,,,,,20,0,0.0,3.0,3.0,5,6,2,1
2017,Verleumdung (Art. 174),weiblich,Alle,,,,,94,0,0.0,18.0,34.0,25,9,8,0
2017,Verleumdung (Art. 174),weiblich,   Partnerschaft,,,,,21,0,0.0,4.0,8.0,4,4,1,0
2017,Verleumdung (Art. 174),weiblich,   ehemalige Partnerschaft,,,,,49,0,0.0,10.0,20.0,16,2,1,0
2017,Verleumdung (Art. 174),weiblich,   Eltern-Kind-Beziehung,,,,,4,0,0.0,1.0,3.0,0,0,0,0
2017,Verleumdung (Art. 174),weiblich,   andere Verwandtschaftsbeziehung,,,,,21,0,0.0,3.0,3.0,6,3,6,0
2017,Beschimpfung (Art. 177),Total,Alle,2588.0,2925.0,1.0,732.0,2751,0,144.0,578.0,839.0,690,363,103,32
2017,Beschimpfung (Art. 177),männlich,Alle,,,,,2128,0,113.0,450.0,634.0,530,289,84,27
2017,Beschimpfung (Art. 177),männlich,   Partnerschaft,,,,,1209,0,11.0,245.0,387.0,310,181,58,17
2017,Beschimpfung (Art. 177),männlich,   ehemalige Partnerschaft,,,,,650,0,35.0,144.0,210.0,166,75,18,2
2017,Beschimpfung (Art. 177),männlich,   Eltern-Kind-Beziehung,,,,,207,0,51.0,30.0,33.0,47,40,1,5
2017,Beschimpfung (Art. 177),männlich,   andere Verwandtschaftsbeziehung,,,,,162,0,23.0,44.0,30.0,29,20,10,5
2017,Beschimpfung (Art. 177),weiblich,Alle,,,,,623,0,31.0,128.0,205.0,160,74,19,5
2017,Beschimpfung (Art. 177),weiblich,   Partnerschaft,,,,,308,0,3.0,72.0,111.0,82,33,6,1
2017,Beschimpfung (Art. 177),weiblich,   ehemalige Partnerschaft,,,,,154,0,9.0,34.0,54.0,38,13,3,2
2017,Beschimpfung (Art. 177),weiblich,   Eltern-Kind-Beziehung,,,,,89,0,17.0,8.0,20.0,25,16,3,0
2017,Beschimpfung (Art. 177),weiblich,   andere Verwandtschaftsbeziehung,,,,,86,0,2.0,15.0,24.0,20,16,7,2
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),Total,Alle,504.0,514.0,0.0,108.0,485,0,22.0,127.0,144.0,115,59,16,2
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,Alle,,,,,430,0,21.0,112.0,124.0,107,50,14,2
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Partnerschaft,,,,,67,0,2.0,12.0,27.0,13,11,1,1
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   ehemalige Partnerschaft,,,,,341,0,19.0,93.0,92.0,86,37,13,1
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Eltern-Kind-Beziehung,,,,,11,0,0.0,2.0,2.0,4,3,0,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   andere Verwandtschaftsbeziehung,,,,,18,0,0.0,6.0,5.0,5,1,1,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,Alle,,,,,55,0,1.0,15.0,20.0,8,9,2,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Partnerschaft,,,,,6,0,0.0,2.0,2.0,1,1,0,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   ehemalige Partnerschaft,,,,,41,0,1.0,10.0,19.0,6,5,0,0
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Eltern-Kind-Beziehung,,,,,2,X,0.0,0.0,0.0,X,X,X,X
2017,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   andere Verwandtschaftsbeziehung,,,,,8,0,0.0,2.0,1.0,1,2,2,0
2017,Drohung (Art. 180),Total,Alle,3470.0,3795.0,2.0,699.0,3475,0,163.0,739.0,1110.0,860,431,135,34
2017,Drohung (Art. 180),männlich,Alle,,,,,2958,0,135.0,617.0,954.0,720,377,121,32
2017,Drohung (Art. 180),männlich,   Partnerschaft,,,,,1656,0,8.0,309.0,588.0,423,228,76,24
2017,Drohung (Art. 180),männlich,   ehemalige Partnerschaft,,,,,927,0,42.0,223.0,308.0,225,104,25,0
2017,Drohung (Art. 180),männlich,   Eltern-Kind-Beziehung,,,,,317,0,65.0,47.0,56.0,83,52,7,7
2017,Drohung (Art. 180),männlich,   andere Verwandtschaftsbeziehung,,,,,262,0,33.0,69.0,68.0,47,21,19,3
2017,Drohung (Art. 180),weiblich,Alle,,,,,517,0,28.0,122.0,156.0,140,54,14,2
2017,Drohung (Art. 180),weiblich,   Partnerschaft,,,,,238,0,2.0,59.0,85.0,65,22,4,1
2017,Drohung (Art. 180),weiblich,   ehemalige Partnerschaft,,,,,138,0,10.0,33.0,46.0,37,10,1,0
2017,Drohung (Art. 180),weiblich,   Eltern-Kind-Beziehung,,,,,78,0,14.0,10.0,20.0,23,8,3,0
2017,Drohung (Art. 180),weiblich,   andere Verwandtschaftsbeziehung,,,,,80,0,5.0,23.0,11.0,17,17,6,1
2017,Nötigung (Art. 181),Total,Alle,655.0,685.0,41.0,113.0,660,0,21.0,158.0,196.0,155,100,22,6
2017,Nötigung (Art. 181),männlich,Alle,,,,,567,0,18.0,134.0,172.0,137,81,18,6
2017,Nötigung (Art. 181),männlich,   Partnerschaft,,,,,240,0,7.0,57.0,84.0,57,29,4,2
2017,Nötigung (Art. 181),männlich,   ehemalige Partnerschaft,,,,,263,0,9.0,62.0,74.0,68,40,8,2
2017,Nötigung (Art. 181),männlich,   Eltern-Kind-Beziehung,,,,,45,0,2.0,7.0,15.0,15,3,1,1
2017,Nötigung (Art. 181),männlich,   andere Verwandtschaftsbeziehung,,,,,40,0,1.0,9.0,7.0,7,9,6,1
2017,Nötigung (Art. 181),weiblich,Alle,,,,,93,0,3.0,24.0,24.0,18,19,4,0
2017,Nötigung (Art. 181),weiblich,   Partnerschaft,,,,,32,0,1.0,11.0,8.0,4,6,2,0
2017,Nötigung (Art. 181),weiblich,   ehemalige Partnerschaft,,,,,34,0,1.0,11.0,8.0,10,3,1,0
2017,Nötigung (Art. 181),weiblich,   Eltern-Kind-Beziehung,,,,,13,0,1.0,1.0,3.0,3,3,1,0
2017,Nötigung (Art. 181),weiblich,   andere Verwandtschaftsbeziehung,,,,,14,0,0.0,1.0,5.0,1,7,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",Total,Alle,5.0,5.0,1.0,0.0,6,0,0.0,4.0,1.0,1,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,Alle,,,,,4,0,0.0,3.0,1.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Partnerschaft,,,,,4,0,0.0,3.0,1.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   ehemalige Partnerschaft,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Eltern-Kind-Beziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0.0,0.0,0.0,0,0,0,0
2017,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,Alle,,,,,2,X,0.0,0.0,0.0,X,X,X,X
