Jahr,Delikt,Geschlecht,Beziehungsart,Fälle,Straftaten_Total,davon_versucht,davon_mehrfach,Anzahl_beschuldigter_Personen_Total,<10 Jahre,10 - 14 Jahre,15 - 17 Jahre,17 - 19 Jahre,20 - 24 Jahre,25 - 29 Jahre,30 - 34 Jahre,35 - 39 Jahre,40 - 49 Jahre,50 - 59 Jahre,60 - 69 Jahre,70 Jahre und +
2014,Tötungsdelikte vollendet (Art. 111-113/116),männlich,   andere Verwandtschaftsbeziehung,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,Alle,,,,,4,0,0,0,0,0,1,0,0,1,1,1,0
2014,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   Partnerschaft,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   Eltern-Kind-Beziehung,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Tötungsdelikte vollendet (Art. 111-113/116),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),Total,Alle,36.0,39.0,39.0,0.0,36,0,0,2,0,5,4,2,2,10,8,2,1
2014,Tötungsdelikte versucht (Art. 111-113/116),männlich,Alle,,,,,26,0,0,2,0,3,3,2,0,7,6,2,1
2014,Tötungsdelikte versucht (Art. 111-113/116),männlich,   Partnerschaft,,,,,15,0,0,0,0,2,0,2,0,5,3,2,1
2014,Tötungsdelikte versucht (Art. 111-113/116),männlich,   ehemalige Partnerschaft,,,,,4,0,0,0,0,0,2,0,0,2,0,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),männlich,   Eltern-Kind-Beziehung,,,,,5,0,0,0,0,1,0,0,0,1,3,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),männlich,   andere Verwandtschaftsbeziehung,,,,,4,0,0,2,0,1,1,0,0,0,0,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),weiblich,Alle,,,,,10,0,0,0,0,2,1,0,2,3,2,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   Partnerschaft,,,,,6,0,0,0,0,0,1,0,1,2,2,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   Eltern-Kind-Beziehung,,,,,4,0,0,0,0,2,0,0,1,1,0,0,0
2014,Tötungsdelikte versucht (Art. 111-113/116),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),Total,Alle,2.0,2.0,2.0,0.0,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,Alle,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   Partnerschaft,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   Eltern-Kind-Beziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,Alle,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verleitung und Beihilfe zum Selbstmord (Art. 115),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),Total,Alle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,Alle,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,Alle,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwangerschaftsabbruch ohne Einwilligung der Schwangeren (Art. 118 Abs. 2),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Schwere Körperverletzung (Art. 122),Total,Alle,68.0,72.0,14.0,10.0,79,0,1,2,5,10,10,11,14,14,9,3,0
2014,Schwere Körperverletzung (Art. 122),männlich,Alle,,,,,56,0,0,1,4,7,7,9,9,11,5,3,0
2014,Schwere Körperverletzung (Art. 122),männlich,   Partnerschaft,,,,,23,0,0,0,0,1,1,5,7,5,2,2,0
2014,Schwere Körperverletzung (Art. 122),männlich,   ehemalige Partnerschaft,,,,,10,0,0,0,3,1,1,1,1,2,1,0,0
2014,Schwere Körperverletzung (Art. 122),männlich,   Eltern-Kind-Beziehung,,,,,19,0,0,0,1,5,2,4,1,4,2,0,0
2014,Schwere Körperverletzung (Art. 122),männlich,   andere Verwandtschaftsbeziehung,,,,,6,0,0,1,0,0,3,0,1,0,0,1,0
2014,Schwere Körperverletzung (Art. 122),weiblich,Alle,,,,,23,0,1,1,1,3,3,2,5,3,4,0,0
2014,Schwere Körperverletzung (Art. 122),weiblich,   Partnerschaft,,,,,6,0,0,0,0,0,0,0,1,2,3,0,0
2014,Schwere Körperverletzung (Art. 122),weiblich,   ehemalige Partnerschaft,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Schwere Körperverletzung (Art. 122),weiblich,   Eltern-Kind-Beziehung,,,,,14,0,1,1,1,3,3,2,3,0,0,0,0
2014,Schwere Körperverletzung (Art. 122),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Einfache Körperverletzung (Art. 123),Total,Alle,1676.0,1879.0,15.0,270.0,1806,0,6,28,50,166,279,262,300,448,188,63,16
2014,Einfache Körperverletzung (Art. 123),männlich,Alle,,,,,1446,0,6,17,39,142,228,198,231,361,152,58,14
2014,Einfache Körperverletzung (Art. 123),männlich,   Partnerschaft,,,,,878,0,0,2,13,71,150,138,146,224,86,38,10
2014,Einfache Körperverletzung (Art. 123),männlich,   ehemalige Partnerschaft,,,,,297,0,0,4,11,47,49,46,50,63,20,6,1
2014,Einfache Körperverletzung (Art. 123),männlich,   Eltern-Kind-Beziehung,,,,,182,0,4,7,12,11,18,13,22,62,24,7,2
2014,Einfache Körperverletzung (Art. 123),männlich,   andere Verwandtschaftsbeziehung,,,,,127,0,2,4,4,17,18,9,17,22,24,8,2
2014,Einfache Körperverletzung (Art. 123),weiblich,Alle,,,,,360,0,0,11,11,24,51,64,69,87,36,5,2
2014,Einfache Körperverletzung (Art. 123),weiblich,   Partnerschaft,,,,,182,0,0,0,2,13,29,38,38,42,17,3,0
2014,Einfache Körperverletzung (Art. 123),weiblich,   ehemalige Partnerschaft,,,,,50,0,0,1,2,8,9,5,9,11,5,0,0
2014,Einfache Körperverletzung (Art. 123),weiblich,   Eltern-Kind-Beziehung,,,,,88,0,0,9,2,2,5,16,22,24,7,0,1
2014,Einfache Körperverletzung (Art. 123),weiblich,   andere Verwandtschaftsbeziehung,,,,,45,0,0,2,5,1,8,5,2,10,9,2,1
2014,Verstümmelung weiblicher Genitalien (Art. 124),Total,Alle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),männlich,Alle,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   Eltern-Kind-Beziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,Alle,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   Eltern-Kind-Beziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verstümmelung weiblicher Genitalien (Art. 124),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Tätlichkeiten (Art. 126),Total,Alle,3885.0,4632.0,0.0,1566.0,4210,0,18,83,96,403,560,710,620,1055,471,133,58
2014,Tätlichkeiten (Art. 126),männlich,Alle,,,,,3246,0,11,57,69,300,417,533,461,832,393,120,50
2014,Tätlichkeiten (Art. 126),männlich,   Partnerschaft,,,,,2060,0,0,1,11,159,280,382,313,543,248,85,38
2014,Tätlichkeiten (Art. 126),männlich,   ehemalige Partnerschaft,,,,,687,0,0,4,23,88,107,117,98,162,70,17,0
2014,Tätlichkeiten (Art. 126),männlich,   Eltern-Kind-Beziehung,,,,,414,0,9,40,21,37,22,28,35,149,61,9,3
2014,Tätlichkeiten (Art. 126),männlich,   andere Verwandtschaftsbeziehung,,,,,228,0,2,14,17,26,25,27,27,35,33,11,9
2014,Tätlichkeiten (Art. 126),weiblich,Alle,,,,,964,0,7,26,27,103,143,177,159,223,78,13,8
2014,Tätlichkeiten (Art. 126),weiblich,   Partnerschaft,,,,,564,0,0,6,8,71,94,103,102,134,35,7,4
2014,Tätlichkeiten (Art. 126),weiblich,   ehemalige Partnerschaft,,,,,179,0,0,5,4,22,29,40,26,37,14,2,0
2014,Tätlichkeiten (Art. 126),weiblich,   Eltern-Kind-Beziehung,,,,,160,0,6,11,9,6,10,27,28,40,18,2,3
2014,Tätlichkeiten (Art. 126),weiblich,   andere Verwandtschaftsbeziehung,,,,,85,0,1,5,6,7,14,13,6,17,13,2,1
2014,Aussetzung (Art. 127),Total,Alle,7.0,7.0,0.0,2.0,8,0,0,0,0,0,1,2,1,3,1,0,0
2014,Aussetzung (Art. 127),männlich,Alle,,,,,5,0,0,0,0,0,1,1,1,1,1,0,0
2014,Aussetzung (Art. 127),männlich,   Partnerschaft,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Aussetzung (Art. 127),männlich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Aussetzung (Art. 127),männlich,   Eltern-Kind-Beziehung,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Aussetzung (Art. 127),männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Aussetzung (Art. 127),weiblich,Alle,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Aussetzung (Art. 127),weiblich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Aussetzung (Art. 127),weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Aussetzung (Art. 127),weiblich,   Eltern-Kind-Beziehung,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Aussetzung (Art. 127),weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Gefährdung Leben (Art. 129),Total,Alle,103.0,105.0,1.0,10.0,103,0,1,2,3,10,14,16,15,27,8,4,3
2014,Gefährdung Leben (Art. 129),männlich,Alle,,,,,95,0,1,2,3,9,13,14,15,26,7,2,3
2014,Gefährdung Leben (Art. 129),männlich,   Partnerschaft,,,,,59,0,0,0,1,5,11,9,10,16,3,1,3
2014,Gefährdung Leben (Art. 129),männlich,   ehemalige Partnerschaft,,,,,26,0,0,0,1,2,1,4,4,10,3,1,0
2014,Gefährdung Leben (Art. 129),männlich,   Eltern-Kind-Beziehung,,,,,8,0,0,2,1,1,0,1,1,1,1,0,0
2014,Gefährdung Leben (Art. 129),männlich,   andere Verwandtschaftsbeziehung,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Gefährdung Leben (Art. 129),weiblich,Alle,,,,,8,0,0,0,0,1,1,2,0,1,1,2,0
2014,Gefährdung Leben (Art. 129),weiblich,   Partnerschaft,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Gefährdung Leben (Art. 129),weiblich,   ehemalige Partnerschaft,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Gefährdung Leben (Art. 129),weiblich,   Eltern-Kind-Beziehung,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Gefährdung Leben (Art. 129),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),Total,Alle,9.0,9.0,0.0,1.0,9,0,0,2,0,1,1,1,0,1,3,0,0
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,Alle,,,,,7,0,0,2,0,1,1,1,0,1,1,0,0
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   Partnerschaft,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   ehemalige Partnerschaft,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   Eltern-Kind-Beziehung,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),männlich,   andere Verwandtschaftsbeziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,Alle,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   Eltern-Kind-Beziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Verabreichen gesundheitsgefährdender Stoffe an Kinder (Art. 136),weiblich,   andere Verwandtschaftsbeziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,Üble Nachrede (Art. 173),Total,Alle,236.0,248.0,0.0,25.0,251,0,1,2,4,12,28,31,28,81,39,15,10
2014,Üble Nachrede (Art. 173),männlich,Alle,,,,,146,0,1,1,3,7,15,16,17,39,27,11,9
2014,Üble Nachrede (Art. 173),männlich,   Partnerschaft,,,,,21,0,0,0,0,1,3,1,6,3,4,1,2
2014,Üble Nachrede (Art. 173),männlich,   ehemalige Partnerschaft,,,,,82,0,0,1,3,5,9,12,9,24,15,4,0
2014,Üble Nachrede (Art. 173),männlich,   Eltern-Kind-Beziehung,,,,,6,0,0,0,0,0,1,0,0,1,1,1,2
2014,Üble Nachrede (Art. 173),männlich,   andere Verwandtschaftsbeziehung,,,,,38,0,1,0,0,1,2,3,2,12,7,5,5
2014,Üble Nachrede (Art. 173),weiblich,Alle,,,,,105,0,0,1,1,5,13,15,11,42,12,4,1
2014,Üble Nachrede (Art. 173),weiblich,   Partnerschaft,,,,,16,0,0,0,0,0,3,2,1,9,0,1,0
2014,Üble Nachrede (Art. 173),weiblich,   ehemalige Partnerschaft,,,,,65,0,0,0,0,4,7,12,8,26,7,1,0
2014,Üble Nachrede (Art. 173),weiblich,   Eltern-Kind-Beziehung,,,,,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,Üble Nachrede (Art. 173),weiblich,   andere Verwandtschaftsbeziehung,,,,,24,0,0,1,1,1,3,1,2,8,4,2,1
2014,Verleumdung (Art. 174),Total,Alle,209.0,222.0,0.0,25.0,220,0,0,4,4,13,24,28,27,64,37,12,6
2014,Verleumdung (Art. 174),männlich,Alle,,,,,126,0,0,4,3,9,13,15,11,31,28,7,4
2014,Verleumdung (Art. 174),männlich,   Partnerschaft,,,,,20,0,0,0,0,1,2,2,0,8,5,1,1
2014,Verleumdung (Art. 174),männlich,   ehemalige Partnerschaft,,,,,79,0,0,2,3,7,9,11,10,19,14,3,0
2014,Verleumdung (Art. 174),männlich,   Eltern-Kind-Beziehung,,,,,6,0,0,1,0,0,1,0,0,1,1,1,1
2014,Verleumdung (Art. 174),männlich,   andere Verwandtschaftsbeziehung,,,,,25,0,0,2,0,1,1,2,1,4,10,2,2
2014,Verleumdung (Art. 174),weiblich,Alle,,,,,94,0,0,0,1,4,11,13,16,33,9,5,2
2014,Verleumdung (Art. 174),weiblich,   Partnerschaft,,,,,22,0,0,0,0,1,2,3,4,9,3,0,0
2014,Verleumdung (Art. 174),weiblich,   ehemalige Partnerschaft,,,,,50,0,0,0,1,3,5,6,10,20,5,0,0
2014,Verleumdung (Art. 174),weiblich,   Eltern-Kind-Beziehung,,,,,6,0,0,0,0,0,1,0,0,1,1,1,2
2014,Verleumdung (Art. 174),weiblich,   andere Verwandtschaftsbeziehung,,,,,18,0,0,0,1,0,3,4,2,3,1,4,0
2014,Beschimpfung (Art. 177),Total,Alle,2175.0,2408.0,1.0,513.0,2309,0,16,55,71,203,309,382,329,551,270,85,37
2014,Beschimpfung (Art. 177),männlich,Alle,,,,,1813,0,8,40,52,163,241,289,254,440,222,72,31
2014,Beschimpfung (Art. 177),männlich,   Partnerschaft,,,,,927,0,0,1,7,61,132,169,161,226,103,45,22
2014,Beschimpfung (Art. 177),männlich,   ehemalige Partnerschaft,,,,,614,0,0,4,23,64,93,99,77,170,71,9,3
2014,Beschimpfung (Art. 177),männlich,   Eltern-Kind-Beziehung,,,,,150,0,6,23,14,19,10,11,3,34,24,4,2
2014,Beschimpfung (Art. 177),männlich,   andere Verwandtschaftsbeziehung,,,,,185,0,2,12,8,24,16,20,17,32,33,17,4
2014,Beschimpfung (Art. 177),weiblich,Alle,,,,,496,0,8,15,19,40,68,93,75,111,48,13,6
2014,Beschimpfung (Art. 177),weiblich,   Partnerschaft,,,,,230,0,0,0,3,23,33,51,42,54,20,4,0
2014,Beschimpfung (Art. 177),weiblich,   ehemalige Partnerschaft,,,,,140,0,1,4,6,11,20,30,22,32,12,2,0
2014,Beschimpfung (Art. 177),weiblich,   Eltern-Kind-Beziehung,,,,,49,0,5,5,6,2,1,2,4,12,5,3,4
2014,Beschimpfung (Art. 177),weiblich,   andere Verwandtschaftsbeziehung,,,,,90,0,2,6,5,5,16,11,9,18,11,4,3
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),Total,Alle,587.0,594.0,2.0,161.0,565,0,1,8,18,66,74,80,79,151,64,17,6
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,Alle,,,,,474,0,1,5,16,59,63,70,61,125,55,13,5
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Partnerschaft,,,,,73,0,0,0,1,8,12,9,15,21,5,1,1
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   ehemalige Partnerschaft,,,,,373,0,0,4,15,47,48,56,45,100,44,11,2
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   Eltern-Kind-Beziehung,,,,,14,0,1,1,0,1,2,0,0,3,6,0,0
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),männlich,   andere Verwandtschaftsbeziehung,,,,,22,0,0,0,0,4,1,6,1,5,2,1,2
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,Alle,,,,,91,0,0,3,2,7,11,10,18,26,9,4,1
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Partnerschaft,,,,,11,0,0,0,0,2,1,1,1,5,1,0,0
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   ehemalige Partnerschaft,,,,,60,0,0,3,1,3,9,7,13,15,7,2,0
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   Eltern-Kind-Beziehung,,,,,8,0,0,0,1,0,0,0,1,3,1,2,0
2014,Missbrauch einer Fernmeldeanlage (Art. 179septies),weiblich,   andere Verwandtschaftsbeziehung,,,,,15,0,0,0,0,2,1,2,4,5,0,0,1
2014,Drohung (Art. 180),Total,Alle,3652.0,3896.0,3.0,869.0,3659,0,18,74,90,308,492,600,510,913,448,142,55
2014,Drohung (Art. 180),männlich,Alle,,,,,3150,0,12,56,77,273,412,517,419,802,389,136,48
2014,Drohung (Art. 180),männlich,   Partnerschaft,,,,,1633,0,0,0,11,110,232,296,245,423,202,81,33
2014,Drohung (Art. 180),männlich,   ehemalige Partnerschaft,,,,,1067,0,1,9,33,103,144,188,155,289,108,29,5
2014,Drohung (Art. 180),männlich,   Eltern-Kind-Beziehung,,,,,294,0,6,38,27,37,22,16,14,79,46,8,1
2014,Drohung (Art. 180),männlich,   andere Verwandtschaftsbeziehung,,,,,302,0,5,12,8,38,25,39,25,59,55,21,9
2014,Drohung (Art. 180),weiblich,Alle,,,,,509,0,6,18,13,35,80,83,91,111,59,6,7
2014,Drohung (Art. 180),weiblich,   Partnerschaft,,,,,255,0,0,0,1,18,41,50,57,51,30,3,4
2014,Drohung (Art. 180),weiblich,   ehemalige Partnerschaft,,,,,137,0,0,5,3,12,27,24,23,35,7,1,0
2014,Drohung (Art. 180),weiblich,   Eltern-Kind-Beziehung,,,,,53,0,5,8,5,2,3,3,9,10,7,0,1
2014,Drohung (Art. 180),weiblich,   andere Verwandtschaftsbeziehung,,,,,79,0,1,6,4,5,10,7,7,18,16,2,3
2014,Nötigung (Art. 181),Total,Alle,611.0,630.0,33.0,140.0,618,0,2,7,10,62,89,91,80,156,74,30,16
2014,Nötigung (Art. 181),männlich,Alle,,,,,537,0,2,7,10,57,80,77,70,134,59,27,13
2014,Nötigung (Art. 181),männlich,   Partnerschaft,,,,,233,0,0,2,3,22,39,40,38,49,18,15,7
2014,Nötigung (Art. 181),männlich,   ehemalige Partnerschaft,,,,,243,0,0,2,5,33,35,34,28,68,28,7,2
2014,Nötigung (Art. 181),männlich,   Eltern-Kind-Beziehung,,,,,52,0,2,3,1,2,7,4,2,18,8,2,3
2014,Nötigung (Art. 181),männlich,   andere Verwandtschaftsbeziehung,,,,,28,0,0,0,1,1,2,3,4,4,8,4,1
2014,Nötigung (Art. 181),weiblich,Alle,,,,,81,0,0,0,0,5,9,14,10,22,15,3,3
2014,Nötigung (Art. 181),weiblich,   Partnerschaft,,,,,26,0,0,0,0,2,4,8,1,7,3,1,0
2014,Nötigung (Art. 181),weiblich,   ehemalige Partnerschaft,,,,,32,0,0,0,0,3,3,5,6,9,6,0,0
2014,Nötigung (Art. 181),weiblich,   Eltern-Kind-Beziehung,,,,,9,0,0,0,0,0,0,0,3,3,1,0,2
2014,Nötigung (Art. 181),weiblich,   andere Verwandtschaftsbeziehung,,,,,14,0,0,0,0,0,2,1,0,3,5,2,1
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",Total,Alle,2.0,2.0,0.0,0.0,3,X,X,X,X,X,X,X,X,X,X,X,X
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,Alle,,,,,2,X,X,X,X,X,X,X,X,X,X,X,X
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Partnerschaft,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   Eltern-Kind-Beziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",männlich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,Alle,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   ehemalige Partnerschaft,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   Eltern-Kind-Beziehung,,,,,1,X,X,X,X,X,X,X,X,X,X,X,X
2014,"Zwangsheirat, erzwungene eingetragene Partnerschaft (Art. 181a)",weiblich,   andere Verwandtschaftsbeziehung,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
